X,Y,OBJECTID,FILE_NUM,FILE_TYPE,ADDRESS,FILE_YEAR,DESCRIPTION,APPLICATION_ID
583151.3088,4791242.3949,17714,FC-21-037,Formal Consultation,44 HEAD ST,2021,"The proposal includes a 1,079.8 sq.m. (11,623 sq.ft.) addition to the rear of the existing manufacturing facility. Also proposed are 14 additional parking spaces",
598035.9423,4793956.5938,17715,DAB-19-171,Site Plan,1049 BEACH BLVD,2019,"To construct a two storey single detached dwelling, including an attached garage with a gross floor area of approximately 476.88 sq. m. ",
593641.4446,4786399.7098,17716,FC-19-128,Formal Consultation,701 UPPER SHERMAN AVE,2019,To construct an additional 4 storey multiple dwelling having 55 units for senior rental housing. The development is proposing 21 surface parking spaces including 2 barrier free parking spaces.,
592111.2534,4789598.4043,17717,FC-20-110,Formal Consultation,117 JACKSON ST E,2020,"To construct a 42 storey and 38 storey mixed use multiple dwelling with 792 residential units and 672 parking spaces provided in 3 levels of above ground and 4 levels of below ground parking.  1,307 sq. m. of commercial space on the main level.",
600752.9952,4787878.6947,17718,FC-20-111,Formal Consultation,2481 BARTON ST E,2020,To construct a 17 storey mixed use multiple dwelling containing 320 residential units and a total of 128 parking spaces at grade and within one level of underground parking. One commercial unit is proposed on the main level.  ,
588173.4749,4788507.3565,17719,MDA-20-106,Site Plan,828 SCENIC DR,2020,"To convert the existing former institutional building known as “Long and Bisby”, into offices. To be converted through interior and exterior renovations. No building additions proposed. A temporary parking lot with 10 parking spaces is also proposed.",
603456.4715,4788222.0919,17720,DA-20-115,Site Plan,461 GREEN RD,2020,"To demolish the existing single storey comm. plaza and develop a 12-storey mixed use dev’t. with 459 m² of ground floor comm. space and 260 multiple dwelling units, with 293 underground parking spaces and 105 surface parking spaces",
593096.5159,4790248.5214,17721,FC-20-122,Formal Consultation,315 ROBERT ST and 225 EAST AVE N,2020,"Phase 1 subject to DA-20-001.  This proposal (Phase 2) is to readapt former stable building to develop a new 3-storey multiple dwelling, with 32 units for deeply affordable rental tenure. Amenity and office space on main floor, 11 parking spaces",
609230.6845,4785445.2122,17722,FC-21-096,Formal Consultation,1933 RYMAL RO,2021,Townhouse development with 44 units and 12 visitor parking spots.,
593861.5579,4783718.0973,17723,FC-21-097,Formal Consultation,999 STONE CHURCH RD E,2021,Sever property to permit two semi detached dwelling units.,
564732.274,4787958.2678,17724,FL/B-20:92,Land Division,2488 2ND CON RD W,2020,To establish an access easement and utility easement on a parcel of agricultural land,
564751.5672,4787405.1972,17725,FL/B-20:93,Land Division,2486 2ND CON RD W,2020,To establish an access easement and utility easement on a parcel of agricultural land,
590681.5016,4773746.2645,17726,GL/B-20:61,Land Division,5020 TYNESIDE RD,2020,To permit the conveyance of a parcel of land containing an existing dwelling and to retain a parcel of agricultural land containing two agricultural buildings.,
586928.2576,4782913.3508,17727,RHOPA-20-024,Official Plan Amendment,555 GLANCASTER RD,2020,"To remove the lands (generally located south of Twenty Rd West between Glancaster Rd and Upper James St) from the rural area and add the lands into the urban boundary, to facilitate the development of the lands for future residential uses. ",
597870.1067,4785907.3384,17728,FC-21-007,Formal Consultation,300 ALBRIGHT RD,2021,To construct 63 townhouse units fronting onto interior private roadways,
584326.6332,4783617.3746,17729,25T-202102,Subdivision,"370, 378, 412, and 436 GARNER RD E",2021,Consists of an eleven [11] block draft plan of subdivision to facilitate a future industrial park on the subject lands. Street 'A' is proposed to provide access throughout the site. ,
581599.3399,4777045.8544,17730,FC-21-017,Formal Consultation,2194 SHAVER RD,2021,To develop a 45m self supporting telecommunications tower as well as an equipment shelter,
581377.514,4793307.6994,17731,FC-21-014,Formal Consultation,394 OLD BROCK RD,2021,"To sever the lot from the northern portion of the propert, while the remainder of the property will remain agricultural",
585387.4296,4794965.6835,17732,FC-21-011,Formal Consultation,261 HWY 5 W,2021,"To utilize approximately 1 acre of the grassed over area which is located north and east of the existing manicured area. The intent of this expansion is for a potential car lot, with the purpose of either car sales and/or car rental",
583088.5833,4786492.0489,17733,ZAC-21-002,Zoning Amendment,335 WILSON ST E,2021,"To amend the Mixed Use Medium Density - Pedestrian Focus (C5a, 570) Zone to permit a standalone multiple dwelling and a maximum height of three storeys instead of two and a half storeys.",
598772.1787,4780606.4354,17734,PLC-19-035,Part Lot Control,315 DALGLEISH TRAIL,2019,"To remove Part Lot Control from 62M-1251, Block 155 for the creation of 216 lots",
579339.8788,4782546.738,17735,DA-20-044,Site Plan,53 BITTERN ST,2020,"To construct two, single storey, multi-tenant industrial buildings approximately 2874 sq and 1599 sq m respectively. The proposal includes 100 parking spaces, 2 barrier free spaces and 2 loading spaces.",
583152.3485,4786420.3117,17736,UHOPA-20-006,Official Plan Amendment,15 CHURCH ST,2020,To change the designation in the Ancaster Wilson Street Secondary Plan from Low Density Residential 1 to Low Density Residential 3 in order to permit street townhouses.,
611077.5295,4785829.3827,17737,CI-20-A,City Initiative,1400 BASELINE RD,2021,To amend the Urban Lakeshore Area Secondary Plan and rezone the property to permit the future development of the lands for multiple dwellings up to a max height of 9 storeys and a density of 50-99 units per net residential hectare.,
609386.3712,4785263.8699,17738,ZAH-21-004,Zoning Amendment,1218 and 1226 BARTON ST,2021,"to lift the 'H' Holding Provision as established under Zoning By-law No. 20-152, from lands known as 1218 and 1226 Barton Street, in order to permit the intended residential development of the subject lands",
579647.8807,4783261.7689,17739,SPA-21-016,Site Plan,1175 WILSON ST W,2021,"To add a second outdoor commercial patio north of Building E1b, and to revise site features (gazebo and walkways) which were previously approved to utilize reclaimed materials from the demolished building with heritage interest.",
594776.1345,4783044.8285,17740,SPA-21-009,Site Plan,24 DITTON DR,2021,"To construct a 2,360 SqM warehouse that incudes a 420 SqM mezzazine. The building will consist of 10 units, each with a 42 SqM mezzazine. In addition, the applicants are proposing 36 parking spaces. ",
595496.9513,4786471.0514,17741,FC-20-016,Formal Consultation,1195 - 1205 FENNELL AVE E,2020,"to redevelop site, that currently has 2 seven-storey apt. bldgs.., to permit 23 townhouses and  23 parking spaces, plus 23 visitor parking spaces. Also, to reconfigure parking for the apt. bldgs to include a total of 241 parking spaces.",
582954.7744,4783716.1305,17742,SPA-20-010,Site Plan,70 GARNER RD E,2020,"To construct two, 1-storey additions having areas of 58 sqm and 871 sqm, respectively. 30 parking spaces to be removed as a result of one addition and 20 new parking spaces will be relocated to the rear of the site.",
590908.0508,4790019.0747,17743,UHOPA-18-05,Official Plan Amendment,235 MAIN ST W,2018,"To permit a mixed use development at a maximum building height of 64 metres containing a total of 325 dwelling units, 450 sqm of commercial floor space. Also 6 Towhhouses fronting on Jackson St",
594727.0087,4783021.5616,17744,SPA-17-183,Site Plan,36 DITTON DR,2017,"To construct a 2,115 SqM multi-tenant commercial building with a mezzanine and 47 parking spaces and 1 loading space.",
600521.1595,4787801.9152,17745,FC-20-068,Formal Consultation,2444 BARTON ST E,2020,To construct a new 40 metre tall monopole telecommunications tower,
562411.9733,4793833.6711,17746,FC-19-134,Formal Consultation,889 SAGER RD,2019,To construct a single detached dwelling with and accessory shed and garage within an existing meadow clearing with an existing driveway shed and garage,
574477.3489,4793899.8153,17747,MDA-19-182,Site Plan,1414 4TH CON RD W,2019,"To construct a new self-supporting telecommunication tower, 60 m (200 ft) in height. This is a new tower installation since there are no existing telecommunication towers on site.  ",
592009.2675,4790336.9912,17748,MDA-20-031,Site Plan,127 HUGHSON ST N,2020,To complete renovations to the existing office building including the construction of a new front façade with an accessibly ramp and the addition of a ground floor patio area. The applicant is also proposing to reconfigure the existing parking area,
591760.0279,4800217.7178,17749,ZAC-21-007,Zoning Amendment,562 DUNDAS ST E,2021,"To rezone the subject lands to allow a mixed-use development including 155 street TH, 50 back-to-back TH, 3 blocks of medium density units (680 units) and two commercial blocks",
587276.0185,4796787.1578,17750,UHOPA-21-010,Official Plan Amendment,566 HWY 6,2021,"To amend Schedule B - Natural Heritage System of the Urban Hamilton Official Plan by removing Linkages on the property, except for a 20-metre-wide Linkage protection corridor at the rear property line to the northeast.",
589431.6387,4790570.7087,17751,DA-21-117,Site Plan,804 KING ST W,2021,"To to construct a six storey mixed use building with 30 dwelling units, 319.52 sqm of commercial space and 20 parking spaces",
609667.087,4786006.1933,17752,MDA-21-115,Site Plan,1230 SOUTH SERVICE RD,2021,To expand the parking area to the south for parking and storage equipment.,
573132.8132,4781237.2347,17753,MDA-21-118,Site Plan,640 SUNNYRIDGE RD,2021,"to construct a new self-supporting lattice tower, 45 metres in height. This is a new tower installation since there are no existing telecommunication towers on site.",
591836.9599,4789846.056,17754,SPA-21-116,Site Plan,18 - 30 KING ST E,2021,"To construct a 6-storey building with 1,184.7 sqm of retail space, 5,674.4 sqm of office space and 24 parking spaces",
597156.0256,4774748.6995,17755,FC-21-070,Formal Consultation,3064-3084 HWY 56,2021,To construct a 6-storey residential condo. bldg. containing approx. 84 units. Parking to be located mainly underground with some spaces at grade and vehicular access on Viking Dr only. Includes an indoor (sixth floor) and outdoor amenity areas. ,
588729.2622,4784227.7358,17756,SPA-21-066,Site Plan,393 RYMAL RD W,2021,Demolition of current structure for development of 9 semi detached dwellings with access by  new private drive off of Bishop Reding Trail,
591226.9351,4790786.9165,17757,FC-21-093,Formal Consultation,10 - 16  PATTERSON ST and 9 - 15 CLARENCE ST,2021,"To construct a five storey, 75 unit multiple dwelling with nine parking spaces",
588414.1943,4779141.7375,17758,GL/B-20:55,Land Division,3051-.3055 HOMESTEAD DR,2020,To permit the conveyance of a parcel of land and to retain a parcel of land for commercial purposes.,
592606.3007,4783262.9462,17759,HM/B-21:10,Land Division,202 ELEANOR AVE,2021,"To permit the conveyance of a parcel of vacant land for residential purposes, and to retain a vacant parcel of land for residential purposes.",
592615.5048,4783241.5862,17760,HM/B-21:09,Land Division,202 ELEANOR AVE,2021,To permit the conveyance of land for residential purposes and retain a parcel of land containing an existing single detached dwelling.,
582844.5518,4793723.8986,17761,MDAR-19-002,Site Plan,437 OFIELD RD S,2019,"To to construct a ±352m2, 2 storey addition to the existing manufacturing building situated on the subject site.",
608674.2188,4785595.2602,17762,PSR-19-005,Preliminary Site Plan Review,1099 BARTON ST,2019,"To construct a single storey industrial business park that will consist of six separate buildings with a total area of 14,864m2 and 100 industrial units.",
609259.7825,4785005.0386,17763,MDA-19-032,Site Plan,1219 HWY 8,2019,To construct a 102.3 m2 temporary sales pavilion/trailer with a total of 14 parking spaces,
580112.3521,4811498.1354,17764,MDAR-19-058,Site Plan,2095 MILBUROUGH LINE,2019,To construct a 65m Telecom Tower,
593749.9858,4782362.6906,17765,SPA-19-086,Site Plan,1660 UPPER OTTAWA ST,2019,"To construct a 770.66 SqM fabric storage building that does not contain heat of a washroom, for the purposes of storing plumbing supplies.",
602445.0491,4788688.6242,17766,SPA-19-095,Site Plan,680 VANWAGNERS BCH RD,2019,"To redevelop the former campgrounds to a sports and recreation park consisting of a full size cricket pitch, multi-purpose playground, 2 cricket batting cages, 12 pickleball courts and a natural themed playground.",
